Episode,Timestamp,Base_Angle,Shoulder_Angle,Elbow_Angle,Base_Velocity,Shoulder_Velocity,Elbow_Velocity,Base_Control,Shoulder_Control,Elbow_Control,Magnet_Pos_X,Magnet_Pos_Y,Magnet_Pos_Z,Magnet_Vel_X,Magnet_Vel_Y,Magnet_Vel_Z,Box_Pos_X,Box_Pos_Y,Box_Pos_Z,Box_Vel_X,Box_Vel_Y,Box_Vel_Z,Base_Torque_Nm,Shoulder_Torque_Nm,Elbow_Torque_Nm,Base_Power_W,Shoulder_Power_W,Elbow_Power_W,Base_Mass_kg,Shoulder_Mass_kg,Elbow_Mass_kg,Base_KE_J,Shoulder_KE_J,Elbow_KE_J,Box_Attached,Energy_Step_J
156,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5254,-1280.4070,136.5593,0.0000,0.0000,0.0000,34.5793,-1.7843,132.0446,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
156,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5254,-1283.5780,136.5593,0.0000,0.0000,0.0000,35.2973,-1.7843,137.8560,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
156,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1286.7520,136.5592,0.0002,-158.7280,-0.0015,36.6594,-1.7843,136.7000,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
157,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1289.9310,136.5593,0.0000,0.0000,0.0000,31.7308,-1.7843,134.0052,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
157,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1293.1130,136.5593,0.0000,0.0000,0.0000,30.9299,-1.7843,133.5876,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
157,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1296.2990,136.5593,0.0000,0.0000,0.0000,33.4806,-1.7843,137.3009,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
157,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1299.4890,136.5593,0.0000,0.0000,0.0000,33.4087,-1.7843,133.1816,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
157,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1302.6830,136.5593,0.0002,-159.7168,-0.0008,34.1913,-1.7843,137.0311,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
158,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1305.8810,136.5593,0.0000,0.0000,0.0000,31.0825,-1.7843,134.0512,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
158,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1309.0830,136.5593,0.0000,0.0000,0.0000,30.8927,-1.7843,136.6334,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
158,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1312.2890,136.5593,0.0000,0.0000,0.0000,31.9275,-1.7843,132.8661,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
158,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1315.4990,136.5593,0.0000,0.0000,0.0000,32.7735,-1.7843,138.0186,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
158,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1318.7130,136.5593,0.0002,-160.6812,0.0000,32.3839,-1.7843,137.9357,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
159,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1321.9300,136.5593,0.0000,0.0000,0.0000,34.7087,-1.7843,133.1460,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
159,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1325.1520,136.5593,0.0000,0.0000,0.0000,33.5753,-1.7843,137.1220,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
159,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1328.3770,136.5593,0.0000,0.0000,0.0000,36.9114,-1.7843,134.9034,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
159,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1331.6070,136.5593,0.0000,0.0000,0.0000,32.0982,-1.7843,137.3239,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
159,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1334.8400,136.5593,0.0002,-161.6638,0.0008,32.5152,-1.7843,132.9975,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
160,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1338.0780,136.5593,0.0000,0.0000,0.0000,36.4542,-1.7843,132.8087,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
160,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1341.3180,136.5593,0.0000,0.0000,0.0000,32.0033,-1.7843,136.3931,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
160,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1344.5640,136.5593,0.0000,0.0000,0.0000,34.4896,-1.7843,133.5214,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
160,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1347.8130,136.5593,0.0000,0.0000,0.0000,31.6642,-1.7843,133.4210,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
160,0.0200,0.0000,45.0001,-30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.5255,-1351.0660,136.5593,0.0002,-162.6526,-0.0008,35.2428,-1.7843,133.6757,0.0000,-0.1942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0000,0.0000,0.0000,0,0.000000
