Episode,Time_Taken,Accuracy,Energy_Consumed,Success,Timestamp
119,0.0200,0.1886,0.0000,0,2026-03-12 12:12:06
120,0.0200,0.3839,0.0000,0,2026-03-12 12:12:06
121,0.0200,0.1407,0.0000,0,2026-03-12 12:12:06
122,0.0200,0.2812,0.0000,0,2026-03-12 12:12:06
123,0.0200,0.0000,0.0000,0,2026-03-12 12:12:06
124,0.0200,0.0000,0.0000,0,2026-03-12 12:12:06
125,0.0200,0.2874,0.0000,0,2026-03-12 12:12:06
126,0.0200,0.0000,0.0000,0,2026-03-12 12:12:06
127,0.0200,0.1736,0.0000,0,2026-03-12 12:12:06
128,0.0200,0.0000,0.0000,0,2026-03-12 12:12:06
129,0.0200,0.0000,0.0000,0,2026-03-12 12:12:06
130,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
131,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
132,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
133,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
134,0.0200,0.1910,0.0000,0,2026-03-12 12:12:07
135,0.0200,0.0623,0.0000,0,2026-03-12 12:12:07
136,0.0200,0.4033,0.0000,0,2026-03-12 12:12:07
137,0.0200,0.2121,0.0000,0,2026-03-12 12:12:07
138,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
139,0.0200,0.2394,0.0000,0,2026-03-12 12:12:07
140,0.0200,0.1494,0.0000,0,2026-03-12 12:12:07
141,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
142,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
143,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
144,0.0200,0.2748,0.0000,0,2026-03-12 12:12:07
145,0.0200,0.2355,0.0000,0,2026-03-12 12:12:07
146,0.0200,0.3661,0.0000,0,2026-03-12 12:12:07
147,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
148,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
149,0.0200,0.3658,0.0000,0,2026-03-12 12:12:07
150,0.0200,0.1543,0.0000,0,2026-03-12 12:12:07
151,0.0200,0.2111,0.0000,0,2026-03-12 12:12:07
152,0.0200,0.1289,0.0000,0,2026-03-12 12:12:07
153,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
154,0.0200,0.1668,0.0000,0,2026-03-12 12:12:07
155,0.0200,0.0693,0.0000,0,2026-03-12 12:12:07
156,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
157,0.0200,0.2008,0.0000,0,2026-03-12 12:12:07
158,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
159,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
160,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
161,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
162,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
163,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
164,0.0200,0.1276,0.0000,0,2026-03-12 12:12:07
165,0.0200,0.0295,0.0000,0,2026-03-12 12:12:07
166,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
167,0.0200,0.1297,0.0000,0,2026-03-12 12:12:07
168,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
169,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
170,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
171,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
172,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
173,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
174,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
175,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
176,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
177,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
178,0.0200,0.0000,0.0000,0,2026-03-12 12:12:07
179,0.0200,0.1900,0.0000,0,2026-03-12 12:12:07
180,0.0200,0.0380,0.0000,0,2026-03-12 12:12:07
181,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
182,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
183,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
184,0.0200,0.1930,0.0000,0,2026-03-12 12:12:08
185,0.0200,0.4137,0.0000,0,2026-03-12 12:12:08
186,0.0200,0.2368,0.0000,0,2026-03-12 12:12:08
187,0.0200,0.4302,0.0000,0,2026-03-12 12:12:08
188,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
189,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
190,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
191,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
192,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
193,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
194,0.0200,0.1689,0.0000,0,2026-03-12 12:12:08
195,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
196,0.0200,0.0956,0.0000,0,2026-03-12 12:12:08
197,0.0200,0.1976,0.0000,0,2026-03-12 12:12:08
198,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
199,0.0200,0.3316,0.0000,0,2026-03-12 12:12:08
200,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
201,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
202,0.0200,0.0997,0.0000,0,2026-03-12 12:12:08
203,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
204,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
205,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
206,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
207,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
208,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
209,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
210,0.0200,0.0297,0.0000,0,2026-03-12 12:12:08
211,0.0200,0.0340,0.0000,0,2026-03-12 12:12:08
212,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
213,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
214,0.0200,0.0394,0.0000,0,2026-03-12 12:12:08
215,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
216,0.0200,0.0158,0.0000,0,2026-03-12 12:12:08
217,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
218,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
219,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
220,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
221,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
222,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
223,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
224,0.0200,0.2474,0.0000,0,2026-03-12 12:12:08
225,0.0200,0.4099,0.0000,0,2026-03-12 12:12:08
226,0.0200,0.1039,0.0000,0,2026-03-12 12:12:08
227,0.0200,0.4183,0.0000,0,2026-03-12 12:12:08
228,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
229,0.0200,0.0000,0.0000,0,2026-03-12 12:12:08
230,0.0200,0.3747,0.0000,0,2026-03-12 12:12:08
231,0.0200,0.3736,0.0000,0,2026-03-12 12:12:09
232,0.0200,0.2965,0.0000,0,2026-03-12 12:12:09
233,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
234,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
235,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
236,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
237,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
238,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
239,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
240,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
241,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
242,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
243,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
244,0.0200,0.2325,0.0000,0,2026-03-12 12:12:09
245,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
246,0.0200,0.1448,0.0000,0,2026-03-12 12:12:09
247,0.0200,0.0977,0.0000,0,2026-03-12 12:12:09
248,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
249,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
250,0.0200,0.2507,0.0000,0,2026-03-12 12:12:09
251,0.0200,0.3001,0.0000,0,2026-03-12 12:12:09
252,0.0200,0.1895,0.0000,0,2026-03-12 12:12:09
253,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
254,0.0200,0.3789,0.0000,0,2026-03-12 12:12:09
255,0.0200,0.2923,0.0000,0,2026-03-12 12:12:09
256,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
257,0.0200,0.3923,0.0000,0,2026-03-12 12:12:09
258,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
259,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
260,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
261,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
262,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
263,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
264,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
265,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
266,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
267,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
268,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
269,0.0200,0.5788,0.0000,0,2026-03-12 12:12:09
270,0.0200,0.1745,0.0000,0,2026-03-12 12:12:09
271,0.0200,0.5217,0.0000,0,2026-03-12 12:12:09
272,0.0200,0.4880,0.0000,0,2026-03-12 12:12:09
273,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
274,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
275,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
276,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
277,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
278,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
279,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
280,0.0200,0.0000,0.0000,0,2026-03-12 12:12:09
281,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
282,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
283,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
284,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
285,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
286,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
287,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
288,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
289,0.0200,0.1755,0.0000,0,2026-03-12 12:12:10
290,0.0200,0.3051,0.0000,0,2026-03-12 12:12:10
291,0.0200,0.0253,0.0000,0,2026-03-12 12:12:10
292,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
293,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
294,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
295,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
296,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
297,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
298,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
299,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
300,0.0200,0.1128,0.0000,0,2026-03-12 12:12:10
301,0.0200,0.1337,0.0000,0,2026-03-12 12:12:10
302,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
303,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
304,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
305,0.0200,0.1938,0.0000,0,2026-03-12 12:12:10
306,0.0200,0.2184,0.0000,0,2026-03-12 12:12:10
307,0.0200,0.3230,0.0000,0,2026-03-12 12:12:10
308,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
309,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
310,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
311,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
312,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
313,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
314,0.0200,0.0098,0.0000,0,2026-03-12 12:12:10
315,0.0200,0.0890,0.0000,0,2026-03-12 12:12:10
316,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
317,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
318,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
319,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
320,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
321,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
322,0.0200,0.2723,0.0000,0,2026-03-12 12:12:10
323,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
324,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
325,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
326,0.0200,0.1442,0.0000,0,2026-03-12 12:12:10
327,0.0200,0.1804,0.0000,0,2026-03-12 12:12:10
328,0.0200,0.0000,0.0000,0,2026-03-12 12:12:10
329,0.0200,0.2325,0.0000,0,2026-03-12 12:12:10
330,0.0200,0.1750,0.0000,0,2026-03-12 12:12:10
331,0.0200,0.3812,0.0000,0,2026-03-12 12:12:11
332,0.0200,0.3561,0.0000,0,2026-03-12 12:12:11
333,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
334,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
335,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
336,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
337,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
338,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
339,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
340,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
341,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
342,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
343,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
344,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
345,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
346,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
347,0.0200,0.0718,0.0000,0,2026-03-12 12:12:11
348,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
349,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
350,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
351,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
352,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
353,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
354,0.0200,0.0374,0.0000,0,2026-03-12 12:12:11
355,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
356,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
357,0.0200,0.2090,0.0000,0,2026-03-12 12:12:11
358,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
359,0.0200,0.0958,0.0000,0,2026-03-12 12:12:11
360,0.0200,0.2179,0.0000,0,2026-03-12 12:12:11
361,0.0200,0.3762,0.0000,0,2026-03-12 12:12:11
362,0.0200,0.3737,0.0000,0,2026-03-12 12:12:11
363,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
364,0.0200,0.0816,0.0000,0,2026-03-12 12:12:11
365,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
366,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
367,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
368,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
369,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
370,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
371,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
372,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
373,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
374,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
375,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
376,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
377,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
378,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
379,0.0200,0.0000,0.0000,0,2026-03-12 12:12:11
380,0.0200,0.0098,0.0000,0,2026-03-12 12:12:11
381,0.0200,0.2021,0.0000,0,2026-03-12 12:12:12
382,0.0200,0.0300,0.0000,0,2026-03-12 12:12:12
383,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
384,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
385,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
386,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
387,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
388,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
389,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
390,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
391,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
392,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
393,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
394,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
395,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
396,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
397,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
398,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
399,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
400,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
401,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
402,0.0200,0.0273,0.0000,0,2026-03-12 12:12:12
403,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
404,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
405,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
406,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
407,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
408,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
409,0.0200,0.2153,0.0000,0,2026-03-12 12:12:12
410,0.0200,0.4393,0.0000,0,2026-03-12 12:12:12
411,0.0200,0.3776,0.0000,0,2026-03-12 12:12:12
412,0.0200,0.4350,0.0000,0,2026-03-12 12:12:12
413,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
414,0.0200,0.3530,0.0000,0,2026-03-12 12:12:12
415,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
416,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
417,0.0200,0.0234,0.0000,0,2026-03-12 12:12:12
418,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
419,0.0200,0.2477,0.0000,0,2026-03-12 12:12:12
420,0.0200,0.1108,0.0000,0,2026-03-12 12:12:12
421,0.0200,0.4430,0.0000,0,2026-03-12 12:12:12
422,0.0200,0.2022,0.0000,0,2026-03-12 12:12:12
423,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
424,0.0200,0.1991,0.0000,0,2026-03-12 12:12:12
425,0.0200,0.3330,0.0000,0,2026-03-12 12:12:12
426,0.0200,0.3909,0.0000,0,2026-03-12 12:12:12
427,0.0200,0.2818,0.0000,0,2026-03-12 12:12:12
428,0.0200,0.0000,0.0000,0,2026-03-12 12:12:12
429,0.0200,0.4206,0.0000,0,2026-03-12 12:12:12
430,0.0200,0.5569,0.0000,0,2026-03-12 12:12:12
431,0.0200,0.3201,0.0000,0,2026-03-12 12:12:12
432,0.0200,0.1370,0.0000,0,2026-03-12 12:12:13
433,0.0200,0.0000,0.0000,0,2026-03-12 12:12:13
434,0.0200,0.0000,0.0000,0,2026-03-12 12:12:13
435,0.0200,0.0000,0.0000,0,2026-03-12 12:12:13
