Episode,Time_Taken,Accuracy,Energy_Consumed,Success,Timestamp
105,60.0200,0.0000,0.0000,0,2026-02-23 01:09:02
106,60.0195,0.0000,0.0000,0,2026-02-23 01:10:08
107,60.0200,0.0000,0.0000,0,2026-02-23 01:11:14
108,60.0200,0.0000,0.0000,0,2026-02-23 01:12:21
109,60.0200,0.0000,0.0000,0,2026-02-23 01:13:27
110,60.0200,0.0000,0.0000,0,2026-02-23 07:10:58
111,60.0200,0.0000,0.0000,0,2026-02-23 07:12:04
112,60.0200,0.0000,0.0000,0,2026-02-23 07:13:10
113,60.0200,0.0000,0.0000,0,2026-02-23 07:14:17
114,60.0200,0.0000,0.0000,0,2026-02-23 07:15:24
115,60.0200,0.0000,0.0000,0,2026-02-23 07:16:31
116,60.0200,0.0000,0.0000,0,2026-02-23 07:17:37
117,60.0200,0.0000,0.0000,0,2026-02-23 07:18:43
118,60.0200,0.0000,0.0000,0,2026-02-23 07:19:47
119,60.0200,0.0000,0.0000,0,2026-02-23 07:20:54
120,60.0200,0.0000,0.0000,0,2026-02-23 07:22:00
121,60.0200,0.0000,0.0000,0,2026-02-23 07:23:07
122,60.0200,0.0000,0.0000,0,2026-02-23 07:24:13
123,60.0200,0.0000,0.0000,0,2026-02-23 07:25:19
124,60.0200,0.0000,0.0000,0,2026-02-23 07:26:25
125,60.0200,0.0000,0.0000,0,2026-02-23 07:27:32
126,60.0200,0.0000,0.0000,0,2026-02-23 07:28:38
127,60.0200,0.0000,0.0000,0,2026-02-23 07:29:45
128,60.0200,0.0000,0.0000,0,2026-02-23 07:30:51
129,60.0195,0.0000,0.0000,0,2026-02-23 07:31:58
130,60.0200,0.0000,0.0000,0,2026-02-23 07:33:04
131,60.0200,0.0000,0.0000,0,2026-02-23 07:34:11
132,60.0200,0.0000,0.0000,0,2026-02-23 07:35:17
133,60.0200,0.0000,0.0000,0,2026-02-23 07:36:24
134,60.0200,0.0000,0.0000,0,2026-02-23 07:37:30
135,60.0200,0.0000,0.0000,0,2026-02-23 07:38:36
136,60.0200,0.0000,0.0000,0,2026-02-23 07:39:42
137,60.0205,0.0000,0.0000,0,2026-02-23 13:37:21
138,60.0195,0.0000,0.0000,0,2026-02-23 13:38:25
139,60.0205,0.0000,0.0000,0,2026-02-23 13:39:28
140,60.0195,0.0000,0.0000,0,2026-02-23 13:40:32
141,60.0195,0.0000,0.0000,0,2026-02-23 13:41:37
142,60.0205,0.0000,0.0000,0,2026-02-23 13:42:43
143,60.0195,0.0000,0.0000,0,2026-02-23 13:43:50
144,60.0205,0.0000,0.0000,0,2026-02-23 13:44:56
145,60.0195,0.0000,0.0000,0,2026-02-23 13:46:02
146,60.0205,0.0000,0.0000,0,2026-02-23 13:47:09
147,60.0195,0.0000,0.0000,0,2026-02-23 13:48:16
148,60.0205,0.0000,0.0000,0,2026-02-23 13:49:21
149,60.0195,0.0000,0.0000,0,2026-02-23 13:50:28
150,60.0205,0.0000,0.0000,0,2026-02-23 13:51:34
151,60.0195,0.0000,0.0000,0,2026-02-23 13:52:40
152,60.0205,0.0000,0.0000,0,2026-02-23 13:53:47
153,60.0195,0.0000,0.0000,0,2026-02-23 13:54:53
154,60.0205,0.0000,0.0000,0,2026-02-23 13:55:59
155,60.0195,0.0000,0.0000,0,2026-02-23 13:57:06
156,60.0205,0.0000,0.0000,0,2026-02-23 13:58:12
157,60.0195,0.0000,0.0000,0,2026-02-23 13:59:19
158,60.0205,0.0000,0.0000,0,2026-02-23 14:00:25
159,60.0195,0.0000,0.0000,0,2026-02-23 14:01:31
160,60.0205,0.0000,0.0000,0,2026-02-23 14:02:38
161,60.0195,0.0000,0.0000,0,2026-02-23 14:03:45
162,60.0205,0.0000,0.0000,0,2026-02-23 14:04:52
163,60.0195,0.0000,0.0000,0,2026-02-23 14:05:58
164,60.0195,0.0000,0.0000,0,2026-02-23 18:44:09
165,60.0205,0.0000,0.0000,0,2026-02-23 18:45:13
166,60.0195,0.0000,0.0000,0,2026-02-23 18:46:20
167,60.0205,0.0000,0.0000,0,2026-02-23 18:47:25
168,60.0195,0.0000,0.0000,0,2026-02-23 18:48:31
169,60.0205,0.0000,0.0000,0,2026-02-23 18:49:37
170,60.0195,0.0000,0.0000,0,2026-02-23 18:50:44
171,60.0205,0.0000,0.0000,0,2026-02-23 18:51:50
172,60.0195,0.0000,0.0000,0,2026-02-23 18:52:56
173,60.0205,0.0000,0.0000,0,2026-02-23 18:54:03
174,60.0195,0.0000,0.0000,0,2026-02-23 18:55:09
175,60.0205,0.0000,0.0000,0,2026-02-23 18:56:16
176,60.0195,0.0000,0.0000,0,2026-02-23 18:57:22
177,60.0205,0.0000,0.0000,0,2026-02-23 18:58:29
178,60.0195,0.0000,0.0000,0,2026-02-23 18:59:35
179,60.0205,0.0000,0.0000,0,2026-02-23 19:00:41
180,60.0195,0.0000,0.0000,0,2026-02-23 19:01:48
181,60.0205,0.0000,0.0000,0,2026-02-23 19:02:54
182,60.0195,0.0000,0.0000,0,2026-02-23 19:04:01
183,60.0205,0.0000,0.0000,0,2026-02-23 19:05:08
184,60.0195,0.0000,0.0000,0,2026-02-23 19:06:14
185,60.0205,0.0000,0.0000,0,2026-02-23 19:07:21
186,60.0195,0.0000,0.0000,0,2026-02-23 19:08:27
187,60.0205,0.0000,0.0000,0,2026-02-23 19:09:34
188,60.0195,0.0000,0.0000,0,2026-02-23 19:10:40
189,60.0195,0.0000,0.0000,0,2026-02-23 19:11:47
190,60.0205,0.0000,0.0000,0,2026-02-23 19:12:53
191,60.0195,0.0000,0.0000,0,2026-02-24 00:10:47
192,60.0205,0.0000,0.0000,0,2026-02-24 00:11:53
193,60.0195,0.0000,0.0000,0,2026-02-24 00:12:59
194,60.0205,0.0000,0.0000,0,2026-02-24 00:14:05
195,60.0195,0.0000,0.0000,0,2026-02-24 00:15:12
196,60.0205,0.0000,0.0000,0,2026-02-24 00:16:19
197,60.0195,0.0000,0.0000,0,2026-02-24 00:17:26
198,60.0205,0.0000,0.0000,0,2026-02-24 00:18:32
199,60.0195,0.0000,0.0000,0,2026-02-24 00:19:40
200,60.0205,0.0000,0.0000,0,2026-02-24 00:20:47
201,60.0195,0.0000,0.0000,0,2026-02-24 00:21:52
202,60.0205,0.0000,0.0000,0,2026-02-24 00:22:59
203,60.0195,0.0000,0.0000,0,2026-02-24 00:24:06
204,60.0205,0.0000,0.0000,0,2026-02-24 00:25:12
205,60.0195,0.0000,0.0000,0,2026-02-24 00:26:18
206,60.0205,0.0000,0.0000,0,2026-02-24 00:27:24
207,60.0195,0.0000,0.0000,0,2026-02-24 00:28:32
208,60.0205,0.0000,0.0000,0,2026-02-24 00:29:39
209,60.0195,0.0000,0.0000,0,2026-02-24 00:30:45
210,60.0205,0.0000,0.0000,0,2026-02-24 00:31:53
211,60.0195,0.0000,0.0000,0,2026-02-24 00:33:00
212,60.0195,0.0000,0.0000,0,2026-02-24 00:34:07
213,60.0205,0.0000,0.0000,0,2026-02-24 00:35:14
214,60.0195,0.0000,0.0000,0,2026-02-24 00:36:21
215,60.0205,0.0000,0.0000,0,2026-02-24 00:37:28
216,60.0195,0.0000,0.0000,0,2026-02-24 00:38:35
217,60.0205,0.0000,0.0000,0,2026-02-24 00:39:42
218,60.0195,0.0000,0.0000,0,2026-02-24 06:37:42
219,60.0205,0.0000,0.0000,0,2026-02-24 06:38:46
220,60.0195,0.0000,0.0000,0,2026-02-24 06:39:52
221,60.0205,0.0000,0.0000,0,2026-02-24 06:41:00
222,60.0195,0.0000,0.0000,0,2026-02-24 06:42:07
223,60.0205,0.0000,0.0000,0,2026-02-24 06:43:14
224,60.0195,0.0000,0.0000,0,2026-02-24 06:44:21
225,60.0205,0.0000,0.0000,0,2026-02-24 06:45:28
226,60.0195,0.0000,0.0000,0,2026-02-24 06:46:36
227,60.0205,0.0000,0.0000,0,2026-02-24 06:47:42
228,60.0195,0.0000,0.0000,0,2026-02-24 06:48:49
229,60.0205,0.0000,0.0000,0,2026-02-24 06:49:56
230,60.0195,0.0000,0.0000,0,2026-02-24 06:51:03
231,60.0205,0.0000,0.0000,0,2026-02-24 06:52:10
232,60.0195,0.0000,0.0000,0,2026-02-24 06:53:16
233,60.0205,0.0000,0.0000,0,2026-02-24 06:54:22
234,60.0195,0.0000,0.0000,0,2026-02-24 06:55:29
235,60.0195,0.0000,0.0000,0,2026-02-24 06:56:36
236,60.0205,0.0000,0.0000,0,2026-02-24 06:57:44
237,60.0195,0.0000,0.0000,0,2026-02-24 06:58:50
238,60.0205,0.0000,0.0000,0,2026-02-24 06:59:57
239,60.0195,0.0000,0.0000,0,2026-02-24 07:01:03
240,60.0205,0.0000,0.0000,0,2026-02-24 07:02:11
241,60.0195,0.0000,0.0000,0,2026-02-24 07:03:18
242,60.0205,0.0000,0.0000,0,2026-02-24 07:04:25
243,60.0195,0.0000,0.0000,0,2026-02-24 07:05:31
244,60.0205,0.0000,0.0000,0,2026-02-24 07:06:38
245,60.0195,0.0000,0.0000,0,2026-02-24 10:49:25
246,60.0205,0.0000,0.0000,0,2026-02-24 10:50:29
247,60.0195,0.0000,0.0000,0,2026-02-24 10:51:34
248,60.0205,0.0000,0.0000,0,2026-02-24 10:52:41
249,60.0195,0.0000,0.0000,0,2026-02-24 10:53:47
250,60.0205,0.0000,0.0000,0,2026-02-24 10:54:55
251,60.0195,0.0000,0.0000,0,2026-02-24 10:56:00
252,60.0205,0.0000,0.0000,0,2026-02-24 10:57:08
253,60.0195,0.0000,0.0000,0,2026-02-24 10:58:15
254,60.0205,0.0000,0.0000,0,2026-02-24 10:59:22
255,60.0195,0.0000,0.0000,0,2026-02-24 11:00:28
256,60.0205,0.0000,0.0000,0,2026-02-24 11:01:35
257,60.0195,0.0000,0.0000,0,2026-02-24 11:02:42
258,60.0195,0.0000,0.0000,0,2026-02-24 11:03:50
259,60.0205,0.0000,0.0000,0,2026-02-24 11:04:56
260,60.0195,0.0000,0.0000,0,2026-02-24 11:06:03
261,60.0205,0.0000,0.0000,0,2026-02-24 11:07:10
262,60.0195,0.0000,0.0000,0,2026-02-24 11:08:17
263,60.0205,0.0000,0.0000,0,2026-02-24 11:09:23
264,60.0195,0.0000,0.0000,0,2026-02-24 11:10:31
265,60.0205,0.0000,0.0000,0,2026-02-24 11:11:37
266,60.0195,0.0000,0.0000,0,2026-02-24 11:12:44
267,60.0205,0.0000,0.0000,0,2026-02-24 11:13:51
268,60.0195,0.0000,0.0000,0,2026-02-24 11:14:58
269,60.0205,0.0000,0.0000,0,2026-02-24 11:16:04
270,60.0195,0.0000,0.0000,0,2026-02-24 11:17:11
271,60.0205,0.0000,0.0000,0,2026-02-24 11:18:18
272,60.0195,0.0000,0.0000,0,2026-02-24 11:19:25
273,60.0195,0.0000,0.0000,0,2026-02-24 11:20:32
274,60.0215,0.0000,0.0000,0,2026-02-24 11:21:39
275,60.0195,0.0000,0.0000,0,2026-02-24 11:22:46
276,60.0195,0.0000,0.0000,0,2026-02-24 11:23:53
277,60.0195,0.0000,0.0000,0,2026-02-24 11:25:00
278,60.0215,0.0000,0.0000,0,2026-02-24 11:26:07
279,60.0195,0.0000,0.0000,0,2026-02-24 11:27:14
280,60.0195,0.0000,0.0000,0,2026-02-24 11:28:21
281,60.0195,0.0000,0.0000,0,2026-02-24 11:29:28
282,60.0195,0.0000,0.0000,0,2026-02-24 11:30:35
283,60.0215,0.0000,0.0000,0,2026-02-24 11:31:42
284,60.0195,0.0000,0.0000,0,2026-02-24 11:32:48
285,60.0195,0.0000,0.0000,0,2026-02-24 11:33:56
286,60.0195,0.0000,0.0000,0,2026-02-24 11:35:02
287,60.0215,0.0000,0.0000,0,2026-02-24 11:36:09
288,60.0195,0.0000,0.0000,0,2026-02-24 11:37:16
289,60.0195,0.0000,0.0000,0,2026-02-24 11:38:23
290,60.0195,0.0000,0.0000,0,2026-02-24 11:39:30
291,60.0215,0.0000,0.0000,0,2026-02-24 11:40:37
292,60.0195,0.0000,0.0000,0,2026-02-24 11:41:45
293,60.0195,0.0000,0.0000,0,2026-02-24 11:42:51
294,60.0195,0.0000,0.0000,0,2026-02-24 11:43:58
295,60.0215,0.0000,0.0000,0,2026-02-24 11:45:06
296,60.0195,0.0000,0.0000,0,2026-02-24 11:46:13
297,60.0195,0.0000,0.0000,0,2026-02-24 11:47:20
298,60.0195,0.0000,0.0000,0,2026-02-24 11:48:27
299,60.0215,0.0000,0.0000,0,2026-02-24 11:49:34
300,60.0195,0.0000,0.0000,0,2026-02-24 11:50:41
301,60.0195,0.0000,0.0000,0,2026-02-24 11:51:47
302,60.0195,0.0000,0.0000,0,2026-02-24 11:52:54
303,60.0215,0.0000,0.0000,0,2026-02-24 11:54:00
304,60.0195,0.0000,0.0000,0,2026-02-24 11:55:07
305,60.0195,0.0000,0.0000,0,2026-02-24 11:56:14
306,60.0195,0.0000,0.0000,0,2026-02-24 11:57:21
307,60.0195,0.0000,0.0000,0,2026-02-24 11:58:28
308,60.0215,0.0000,0.0000,0,2026-02-24 11:59:35
309,60.0195,0.0000,0.0000,0,2026-02-24 12:00:41
310,60.0195,0.0000,0.0000,0,2026-02-24 12:01:48
311,60.0195,0.0000,0.0000,0,2026-02-24 12:02:55
312,60.0215,0.0000,0.0000,0,2026-02-24 12:04:02
313,60.0195,0.0000,0.0000,0,2026-02-24 12:05:09
314,60.0195,0.0000,0.0000,0,2026-02-24 12:06:15
315,60.0195,0.0000,0.0000,0,2026-02-24 12:07:22
316,60.0215,0.0000,0.0000,0,2026-02-24 12:08:30
317,60.0195,0.0000,0.0000,0,2026-02-24 12:09:36
318,60.0195,0.0000,0.0000,0,2026-02-24 12:10:44
319,60.0195,0.0000,0.0000,0,2026-02-24 12:11:51
320,60.0215,0.0000,0.0000,0,2026-02-24 12:12:58
321,60.0195,0.0000,0.0000,0,2026-02-24 12:14:05
322,60.0195,0.0000,0.0000,0,2026-02-24 12:15:12
323,60.0195,0.0000,0.0000,0,2026-02-24 12:16:19
324,60.0215,0.0000,0.0000,0,2026-02-24 12:17:25
325,60.0195,0.0000,0.0000,0,2026-02-24 12:18:33
326,60.0195,0.0000,0.0000,0,2026-02-24 12:19:40
327,60.0195,0.0000,0.0000,0,2026-02-24 12:20:47
328,60.0195,0.0000,0.0000,0,2026-02-24 12:21:53
329,60.0215,0.0000,0.0000,0,2026-02-24 12:23:00
330,60.0195,0.0000,0.0000,0,2026-02-24 12:24:06
331,60.0195,0.0000,0.0000,0,2026-02-24 12:25:14
332,60.0195,0.0000,0.0000,0,2026-02-24 12:26:21
333,60.0215,0.0000,0.0000,0,2026-02-24 12:27:28
334,60.0195,0.0000,0.0000,0,2026-02-24 12:28:36
335,60.0195,0.0000,0.0000,0,2026-02-24 12:29:43
336,60.0195,0.0000,0.0000,0,2026-02-24 12:30:51
337,60.0215,0.0000,0.0000,0,2026-02-24 12:31:58
338,60.0195,0.0000,0.0000,0,2026-02-24 12:33:05
339,60.0195,0.0000,0.0000,0,2026-02-24 12:34:11
340,60.0195,0.0000,0.0000,0,2026-02-24 12:35:18
341,60.0215,0.0000,0.0000,0,2026-02-24 12:36:25
342,60.0195,0.0000,0.0000,0,2026-02-24 12:37:31
343,60.0195,0.0000,0.0000,0,2026-02-24 12:38:38
344,60.0195,0.0000,0.0000,0,2026-02-24 12:39:44
345,60.0215,0.0000,0.0000,0,2026-02-24 12:40:51
346,60.0195,0.0000,0.0000,0,2026-02-24 12:41:57
347,60.0195,0.0000,0.0000,0,2026-02-24 12:43:04
348,60.0195,0.0000,0.0000,0,2026-02-24 12:44:11
349,60.0215,0.0000,0.0000,0,2026-02-24 12:45:17
350,60.0195,0.0000,0.0000,0,2026-02-24 12:46:25
351,60.0195,0.0000,0.0000,0,2026-02-24 12:47:32
352,60.0195,0.0000,0.0000,0,2026-02-24 12:48:38
353,60.0195,0.0000,0.0000,0,2026-02-24 12:49:45
354,60.0215,0.0000,0.0000,0,2026-02-24 12:50:51
355,60.0195,0.0000,0.0000,0,2026-02-24 12:51:58
356,60.0195,0.0000,0.0000,0,2026-02-24 12:53:05
357,60.0195,0.0000,0.0000,0,2026-02-24 12:54:12
358,60.0215,0.0000,0.0000,0,2026-02-24 12:55:19
359,60.0195,0.0000,0.0000,0,2026-02-24 12:56:25
360,60.0195,0.0000,0.0000,0,2026-02-24 12:57:32
361,60.0195,0.0000,0.0000,0,2026-02-24 12:58:40
362,60.0215,0.0000,0.0000,0,2026-02-24 12:59:46
363,60.0195,0.0000,0.0000,0,2026-02-24 13:00:53
364,60.0195,0.0000,0.0000,0,2026-02-24 13:01:58
365,60.0195,0.0000,0.0000,0,2026-02-24 13:03:04
366,60.0215,0.0000,0.0000,0,2026-02-24 13:04:10
367,60.0195,0.0000,0.0000,0,2026-02-24 13:05:16
368,60.0195,0.0000,0.0000,0,2026-02-24 13:06:23
369,60.0195,0.0000,0.0000,0,2026-02-24 13:07:28
370,60.0215,0.0000,0.0000,0,2026-02-24 13:08:34
371,60.0195,0.0000,0.0000,0,2026-02-24 13:09:41
372,60.0195,0.0000,0.0000,0,2026-02-24 13:10:47
373,60.0195,0.0000,0.0000,0,2026-02-24 13:11:54
374,60.0215,0.0000,0.0000,0,2026-02-24 13:13:00
375,60.0195,0.0000,0.0000,0,2026-02-24 13:14:06
376,60.0195,0.0000,0.0000,0,2026-02-24 13:15:12
377,60.0195,0.0000,0.0000,0,2026-02-24 13:16:18
378,60.0195,0.0000,0.0000,0,2026-02-24 13:17:24
379,60.0215,0.0000,0.0000,0,2026-02-24 13:18:30
380,60.0195,0.0000,0.0000,0,2026-02-24 13:19:36
381,60.0195,0.0000,0.0000,0,2026-02-24 13:20:43
382,60.0195,0.0000,0.0000,0,2026-02-24 13:21:49
383,60.0215,0.0000,0.0000,0,2026-02-24 13:22:56
384,60.0195,0.0000,0.0000,0,2026-02-24 13:24:03
385,60.0195,0.0000,0.0000,0,2026-02-24 13:25:10
386,60.0195,0.0000,0.0000,0,2026-02-24 13:26:16
387,60.0215,0.0000,0.0000,0,2026-02-24 13:27:24
388,60.0195,0.0000,0.0000,0,2026-02-24 13:28:30
389,60.0195,0.0000,0.0000,0,2026-02-24 13:29:37
390,60.0195,0.0000,0.0000,0,2026-02-24 13:30:43
391,60.0215,0.0000,0.0000,0,2026-02-24 13:31:51
392,60.0195,0.0000,0.0000,0,2026-02-24 13:32:58
393,60.0195,0.0000,0.0000,0,2026-02-24 13:34:04
394,60.0195,0.0000,0.0000,0,2026-02-24 13:35:12
395,60.0215,0.0000,0.0000,0,2026-02-24 13:36:18
396,60.0195,0.0000,0.0000,0,2026-02-24 13:37:24
397,60.0195,0.0000,0.0000,0,2026-02-24 13:38:30
398,60.0195,0.0000,0.0000,0,2026-02-24 13:39:37
399,60.0195,0.0000,0.0000,0,2026-02-24 13:40:43
400,60.0215,0.0000,0.0000,0,2026-02-24 13:41:50
401,60.0195,0.0000,0.0000,0,2026-02-24 13:42:57
402,60.0195,0.0000,0.0000,0,2026-02-24 13:44:04
403,60.0195,0.0000,0.0000,0,2026-02-24 13:45:11
404,60.0215,0.0000,0.0000,0,2026-02-24 13:46:17
405,60.0195,0.0000,0.0000,0,2026-02-24 13:47:24
406,60.0195,0.0000,0.0000,0,2026-02-24 13:48:30
407,60.0195,0.0000,0.0000,0,2026-02-24 13:49:38
408,60.0215,0.0000,0.0000,0,2026-02-24 13:50:44
409,60.0195,0.0000,0.0000,0,2026-02-24 13:51:50
410,60.0195,0.0000,0.0000,0,2026-02-24 13:52:57
411,60.0195,0.0000,0.0000,0,2026-02-24 13:54:04
412,60.0215,0.0000,0.0000,0,2026-02-24 13:55:11
413,60.0195,0.0000,0.0000,0,2026-02-24 13:56:18
414,60.0195,0.0000,0.0000,0,2026-02-24 13:57:24
415,60.0195,0.0000,0.0000,0,2026-02-24 13:58:31
416,60.0215,0.0000,0.0000,0,2026-02-24 13:59:38
417,60.0195,0.0000,0.0000,0,2026-02-24 14:00:44
418,60.0195,0.0000,0.0000,0,2026-02-24 14:01:50
419,60.0195,0.0000,0.0000,0,2026-02-24 14:02:57
420,60.0215,0.0000,0.0000,0,2026-02-24 14:04:04
421,60.0195,0.0000,0.0000,0,2026-02-24 14:05:11
422,60.0195,0.0000,0.0000,0,2026-02-24 14:06:17
423,60.0195,0.0000,0.0000,0,2026-02-24 14:07:24
424,60.0195,0.0000,0.0000,0,2026-02-24 14:08:31
425,60.0215,0.0000,0.0000,0,2026-02-24 14:09:38
426,60.0195,0.0000,0.0000,0,2026-02-24 14:10:46
427,60.0195,0.0000,0.0000,0,2026-02-24 14:11:52
428,60.0195,0.0000,0.0000,0,2026-02-24 14:13:00
429,60.0215,0.0000,0.0000,0,2026-02-24 14:14:07
430,60.0195,0.0000,0.0000,0,2026-02-24 14:15:14
431,60.0195,0.0000,0.0000,0,2026-02-24 14:16:21
432,60.0195,0.0000,0.0000,0,2026-02-24 14:17:28
433,60.0215,0.0000,0.0000,0,2026-02-24 14:18:35
434,60.0195,0.0000,0.0000,0,2026-02-24 14:19:42
435,60.0195,0.0000,0.0000,0,2026-02-24 14:20:49
